	p	BH_p	bonferroni_p	F_stat	mgm4472467.3	mgm4472473.3	mgm4472682.3	mgm4473326.3	mgm4472586.3	mgm4472464.3	mgm4472337.3	mgm4472580.3	mgm4472934.3	mgm4472361.3	mgm4478571.3	mgm4473472.3	mgm4472444.3	sd	mean	mgm4472397.3	mgm4473666.3	median	mgm4472751.3	mgm4472312.3	mgm4472462.3	mgm4472428.3	mgm4472353.3	mgm4472419.3	mgm4472253.3	mgm4472495.3	mgm4478487.3	mgm4472255.3	mgm4472484.3	mgm4472305.3	mgm4472304.3	mgm4472167.3	mgm4472160.3
164	1.08011474669409e-13	4.99223767069584e-13	8.18726977994117e-11	5.20661864258268e-05	0.00704391796834176	4.82350009245042e-06	0	0	9.96856685773086e-05	0	6.43133345660056e-05	1.44705002773513e-05	8.84308350282577e-05	0.000326390172922478	0.0329863092989043	0.0331840728026947	0.0290728428905628	0.038213112579427	0.03586626042077	0	0	0.0310295760947335	0.0608516693329903	0	0.0617536638502786	0.0775249013192273	0.0556728380670627	0	0.122970311356931	0.0729875955655956	0.0465242662250484	0.070379689848944	0.0765328681335466	0.083969097442741	0.0915532474214372	0.0957030653343088	0.0566793417530207
11	8.88699378599333e-22	6.1239466270754e-20	6.73634128978294e-19	0.000271220953582087	0	0	0	0	0	0	0	0	0	0	0.0268652876815847	0.026558191509032	0.0211430087385743	0.0180094173989681	0.0227539505805618	0.0248474568095763	0.0201525833862578	0.0257028241593041	0.0310520857618316	0.0224614320971775	0.0223971187626114	0.0426702896511806	0.0348835526686014	0.0345057118280261	0.0390719585822125	0.0401749322700195	0.0333496796392022	0.0385445892387713	0.0427635439863013	0.0492093479431792	0.0496080906174884	0.0416814721322282	0.0406781841129985
19	2.22985134919719e-19	8.89593327732355e-18	1.69022732269148e-16	0.000172837723193099	0	0	0	0	0	0	0	0	0	0	0.0203487390566842	0.0213455957424573	0.0270646590187393	0.0163725736711513	0.0207707953147736	0.0273524611909222	0.0193534902042752	0.023602993785724	0.0288670402199516	0.0220305327555852	0.0230145267744451	0.042932366489537	0.024191460797003	0.0326132919584214	0.0344269279931828	0.0260099203318568	0.0345748486626846	0.0346938283316317	0.0464101100561938	0.0387712937431165	0.0390028217475541	0.0389352927462598	0.0411846516227058
7	2.15450732868818e-23	2.33302365020807e-21	1.63311655514565e-20	0.000364144454639024	0	0	0	0	0	0	0	0	0	0	0.0236753462871108	0.0241351866292577	0.0236464052865561	0.019282465502059	0.0225476119654959	0.0158130411364166	0.0105280928684551	0.0236608757868335	0.0373258515487455	0.0151634764573	0.0271434428535827	0.0258829014960889	0.0387005490750939	0.0219822977546607	0.0429757779903691	0.0463972473892806	0.0425738196493315	0.043617303502665	0.0495887966171186	0.0453730575363169	0.0441173396789157	0.0483684510937286	0.0494199741138828
145	2.75810388679035e-14	1.4418225835773e-13	2.09064274618709e-11	5.99161472438062e-05	0.00290053138892685	0	0	0	0	0	0	0	0	0.00248892604770442	0.0168179369890105	0.0172327579969612	0.0171330723283839	0.019185275075599	0.0218848094583478	0.0163146851460315	0.0208696770666688	0.019051217531815	0.0362357405278517	0.0115603218882395	0.0364801311992025	0.0534074008569752	0.0266852103447999	0.0287834328850158	0.05018208712849	0.0320055309467727	0.0251674156490421	0.0290471175567364	0.0433809519981349	0.0531356770184338	0.055729112234808	0.0497736974539959	0.0312128690982467
160	6.97106922304839e-14	3.30254404441918e-13	5.28407047107069e-11	5.44982708393848e-05	0.00183614570185946	0	0	0	0	0	3.37645006471529e-05	9.64700018490084e-06	0	0.00092289635102218	0.0143627754419532	0.014853164618019	0.0159079033049015	0.0179591761683112	0.0200251893893717	0.0163146851460315	0.01953356754106	0.0179241263435458	0.0337693241472454	0.00886880883665217	0.0341584198213697	0.0490807212740472	0.0245467919704802	0.0272704616893505	0.0461608958847505	0.0303591095818829	0.0210626170703668	0.027500381860424	0.0386603532409901	0.0509184748092708	0.0534572436912638	0.0450965101976831	0.0260710179996945
144	2.42377195011658e-14	1.27584662374193e-13	1.83721913818837e-11	6.07011616416439e-05	0.00315778472719087	0	0	0	6.75290012943059e-05	0	0	0	0.000210626170703668	0.000284586505454575	0.0137903867643157	0.0136054859274385	0.0148756742851171	0.0159920006125167	0.0188920420287641	0.0205770513943935	0.0174642860013988	0.0189861002805669	0.0338127356480774	0.0129382350813162	0.0381747875650168	0.0477719449156289	0.0245709094709424	0.0286210417152366	0.0434983238337179	0.0295728790668135	0.020507914559735	0.0259616853309323	0.0369206775409797	0.0347147301653657	0.03591738952175	0.043927615341946	0.0258169803281588
57	1.83394710542705e-17	2.43017212480038e-16	1.39013190591371e-14	0.000118626212441785	0	0	0	0	0	0	0	0	0	0	0.0237911102893296	0.0242798916320313	0.0234229164489392	0.0173726467666915	0.0222049826755955	0.0345893191629619	0.0273781865247486	0.02869982555008	0.0265533680089396	0.0313543584342919	0.0309282825927921	0.0607439444975923	0.0318704729441841	0.0463200713878014	0.0300214645754114	0.0336889324790379	0.0310054585942713	0.032298156619048	0.0384497270702864	0.0367566785378363	0.0318881591111897	0.0339349309837528	0.0368740503734193
105	1.66404007969792e-15	1.20127845753431e-14	1.26134238041102e-12	7.87873124541932e-05	0.000717093680410962	0	0	0	2.2509667098102e-05	0	4.82350009245042e-06	0	0	0.00192296870352357	0.0209452452347839	0.0214468892443987	0.0162953911456617	0.0156851036399211	0.0194974984792577	0.0305070302513847	0.0263475653383283	0.0243932438842038	0.0260629788328738	0.030510245918113	0.0324878809560177	0.0606185334951886	0.0314797694366956	0.0411203382881398	0.0272238345217902	0.0227829987700075	0.0260034889984002	0.0221430810910757	0.0280984958718878	0.0328898392970553	0.0277270863647692	0.0290246078896383	0.0285422578803933
118	5.35367459453039e-15	3.43905537513053e-14	4.05808534265403e-12	7.0454652632994e-05	0.0116712623903659	0	0	0	0	0	0	0	0	0	0.0148290471175567	0.0152776326261546	0.0185769066893907	0.0159696510666167	0.0203718382626825	0.0264183100063509	0.0202152888874597	0.0253081010684053	0.0308800475918676	0.0241978921304596	0.0287142960503573	0.0575105916022863	0.0364720920323818	0.0384577662371072	0.0323560386201574	0.0313575741010202	0.0264987016745585	0.0274376763592221	0.0319749821128538	0.0384513349036506	0.0362759363619554	0.0326004292915082	0.030981341093809
95	4.42791556490349e-16	3.53301052441773e-15	3.35635999819685e-13	8.91417852452856e-05	0.00876912316807486	0.00769026698073012	0.0097708033539404	0	0.0069329774662154	0.00967433335209139	0.00644419612351376	0.00493444059457678	0.00890257333729932	0.00581231761140275	0.0191557267004848	0.0196171748759959	0.0235788762852618	0.0126761846877202	0.0223740195566131	0.0281129663721652	0.0236673071202901	0.0240250500438135	0.0236126407859089	0.025273532651076	0.0243827929673369	0.0484697445956701	0.0265774855094018	0.0376586730551246	0.0327901536284779	0.030820557757394	0.0298365637385341	0.0308350282576714	0.0352195898417088	0.0360428005241537	0.0334461496410512	0.0366859338698137	0.0365058565330289
119	6.33601376063672e-15	4.03588103408624e-14	4.80269843056263e-12	6.93117279806999e-05	0	0	0	0	0	0	0	0	0	0	0.0239422466255597	0.024030677460588	0.0219983760883022	0.0178805976390351	0.0214409402609514	0.0357196260179595	0.0279312812020162	0.0288155895522988	0.0296998979025814	0.0324927044561102	0.0346262993303374	0.0624562870304122	0.0338239904816265	0	0.0325843509578667	0.0340490871526075	0.0322434902846669	0.0318978061113746	0.0360733493580725	0.0399401885988536	0.0354736275132445	0.0362357405278517	0.0380091807285093
196	8.23250419033888e-13	3.18379498789636e-12	6.24023817627687e-10	4.17620218929866e-05	0	0	0	0	0	0	0	0	0	0	0.0220015917550305	0.0225498629322057	0.0187746701931812	0.0156485121487597	0.0166012546459684	0	0.0313302409338296	0.0183903980191493	0.0109252277094002	0.0244503219686312	0.0180061258451174	0.0490807212740472	0.0232862506129865	0	0.0150332419548038	0.0279875553697615	0.0300086019084982	0.0267061121785338	0.0411717889557926	0.0358562918539123	0.0348176315006713	0.0278894775345483	0.0381619248981036
198	8.87307849062086e-13	3.39686540196497e-12	6.72579349589062e-10	4.14107207660136e-05	0	0	0	0	0	0	0	0	0	0	0.0256980006592117	0.0178405190086099	0.0155348859644186	0.0174856802491209	0.016896399257181	0	0	0.0123843364873664	0.0320601972811538	0	0.00923378701031425	0.0564976565828718	0.0243458127999614	0.00897010233859363	0.0362518188614932	0.0357742923523406	0.0289120595541478	0.0358788015210104	0.0407489287810211	0.0376345555546623	0.0336133643109228	0.0325023514562951	0.0353948436784012
171	1.62332639784846e-13	7.19579771677853e-13	1.23048140956913e-10	4.98731164030349e-05	0	0	0	0	0	0	0	0	0	0	0.00729634780651333	0.0252638856508911	0.0206622665626934	0.0173363690702215	0.0166868449753868	0	0	0.00844434082851653	0.0262703893368491	0.00371248723782267	0.00561133844088399	0.0545248450450595	0.0382053363989356	0.00959233385051973	0.0388323914109542	0.0356135090159256	0.0313623976011126	0.0334493653077795	0.0358257430199934	0.0358514683538198	0.0317129052744973	0.0317643559421502	0.0350539830052013
161	8.10478265246796e-14	3.81579208109982e-13	6.14342525057072e-11	5.36524182148813e-05	0	0	0	0	0	0	0	0	0	0	0.0151490059570226	0.0326502721257969	0.0186026320232171	0.0209609245867254	0.0215661368855732	0.0152728091260622	0.0104653873672533	0.015388573128281	0.0313382801006504	0.00421091558070922	0.00787355998424323	0.0700774171764838	0.0487286057672983	0.0155043371304998	0.0322370589512103	0.0393790547547652	0.0381152977305432	0.0367389923708307	0.0507946716402312	0.0497302859531638	0.0456640753752281	0.0386474905740769	0.0458039568779092
180	2.63100791496772e-13	1.10794666641418e-12	1.99430399954553e-10	4.73580189632798e-05	0	0	0	0	0	0	0	0	0	0	0.016202136810541	0.0163886454807824	0.0149046152856718	0.0208975255038321	0.0197133769056174	0.00241335787958936	0.022307080094219	0.0162953911456617	0.0232283686118771	0.0266884260115282	0.00119783585629185	0.0528928941804471	0.0388114895772202	0	0.0487913112685001	0.0320569816144255	0.024041932294137	0.0436671463369536	0.0685885634812808	0.0380863567299885	0.0593451294707816	0.0347838670000241	0.0270051691842657
170	1.51722886140559e-13	6.76505574673787e-13	1.15005947694544e-10	5.02323962641363e-05	0	0.0228039006037414	0	0	0	0.020700854563433	0	0.0142872072738381	0	0.0167327218207105	0.0292513123939835	0.0303430312482414	0.024320087466135	0.0166745545120367	0.0268129795028044	0.0384191782363676	0.0317112974411332	0.0318728846942303	0.0282592792083029	0.0354848823467936	0.0337034029793152	0.0657137574261804	0.0357968020194387	0.0539926522015258	0.0338915194829208	0.0361392705260027	0.0320344719473274	0.0352292368418937	0.0394369367558746	0.0388372149110466	0.0326936836266289	0.0360749571914367	0.0385317265718581
123	8.55993906166173e-15	5.27514943799966e-14	6.48843380873959e-12	6.73058651829978e-05	0	0.0220723364230531	0	0	0	0	0	0.0125266297400937	0	0.0159191581384505	0.0277640665321446	0.0277045766976711	0.0255484721563457	0.0176721006495219	0.0264156838785229	0.0381201212306357	0.030820557757394	0.0320995891985755	0.0280132807035879	0.0375766735535529	0.0333786206397569	0.064745841740962	0.0368949522071532	0.0541100240371088	0.0337339518132341	0.0392070165848011	0.0334702671415135	0.0369062070407023	0.041347042792485	0.0403437547732553	0.035328922510471	0.0370267945430136	0.0399112475982989
197	8.84694592427246e-13	3.39686540196497e-12	6.70598501059853e-10	4.1424512041727e-05	0.0162953911456617	0.0213697132429195	0.0151699077907566	0.0147100674486096	0	0.0190785506990056	0.0171266409949273	0.0170205239928934	0	0.0159400599721845	0.0286869628831668	0.0287882563851082	0.0258362743285286	0.0148265489000493	0.0303161268366147	0.0385863929062392	0.0311228304298543	0.0327033306268138	0.0286628453827045	0.0358369978535425	0.0342838308237734	0.066117323600582	0.0377760448907075	0.0567951057552395	0.0347484946660128	0.0403855584407232	0.0362228778609385	0.0394546229228803	0.04272817165229	0.0424516243136561	0.0432458939955463	0.0388259600774976	0.0422168806424902
127	9.809873644955e-15	5.85502694714637e-14	7.43588422287588e-12	6.64117230233919e-05	0.0204854048926369	0.0202796022220257	0.0148949682854869	0.0153113971268018	0.0137534065969403	0.0172922478314348	0.0161715879766221	0.0104332306999703	0	0.0143322266080343	0.0488347227693322	0.050246400463056	0.0208809319002179	0.0187446793323673	0.0363635632803016	0.0369689125419042	0.0313752602680258	0.0396837391772717	0.0374834192184322	0.0445016118529476	0.0357919785193463	0.062711932535312	0.0418840591361111	0.061908015853237	0.0458779172126601	0.0459695637144166	0.0491096622746019	0.0526083076749926	0.0623373073614651	0.0440096148435176	0.0667234767788666	0.0498058541212789	0.0589238771293743
150	4.72963027741456e-14	2.39003983352016e-13	3.58505975028023e-11	5.67197524191501e-05	0	0	0	0	0	0	0	0	0	0	0.0269746203503469	0.0275405776945277	0.0226784896013377	0.0200563058782685	0.0236755070704472	0	0.03291878029761	0.0316686898569832	0.0312193004317033	0.0385863929062392	0.0373049497150115	0.0693522843292521	0.0345989661631469	0.0565491072505246	0.0401749322700195	0.0392874082530087	0.0321180792822632	0.0359961733565933	0.0367036200368194	0.0388758029117862	0.0346616716643487	0.0367293453706458	0.0379947102282319
153	4.99282704762612e-14	2.47357052424876e-13	3.7845629021006e-11	5.64057786423693e-05	0	0	0	0	0	0	0	0	0	0	0.0269874830172601	0.0275550481948051	0.0226833131014302	0.019977808842069	0.0235743207573968	0	0.0329219959643383	0.0316694937736653	0.0312193004317033	0.0385944320730599	0.0373049497150115	0.0693587156627087	0.0346037896632393	0.0565571464173453	0.0370139318761004	0.0393099179201068	0.0321196871156273	0.0360009968566858	0.0367116592036401	0.0388870577453353	0.034664887331077	0.0367341688707382	0.0380011415616885
128	1.03840225012606e-14	6.14928832496523e-14	7.87108905595551e-12	6.60412427078081e-05	0	0	0	0	0	0	0	0	0	0	0.0264874468410094	0.0271563055204959	0.0265967795097716	0.0191333407322594	0.0229048725390101	0	0.0288123738855705	0.0283364552097821	0.0278605365339936	0.0334574044746003	0.0330056032992741	0.0631171065430779	0.0373017340482832	0.0525037985063228	0.0325586256240403	0.0372486755472663	0.0335377961428078	0.0350781005056636	0.042450016480292	0.0409097121174362	0.0337130499795001	0.0356520970166652	0.0396990135942311
49	8.66880020658544e-18	1.34101031767179e-16	6.57095055659176e-15	0.000126635646254134	0.000860190849820325	0.000209018337339518	0	0	0	3.21566672830028e-06	4.01958341037535e-05	0	3.37645006471529e-05	0	0.00608082578321583	0.0063654122886704	0.00852473249672404	0.010539723794692	0.0104590632226876	0	0.00566600477526509	0.00744507239269722	0.0086549669992202	0.00499071476232203	0.0148258314508284	0.0151827704576698	0.0111117363796416	0.0103576625318552	0.0252108271498742	0.0222202570925549	0.0178099701746911	0.0222765312603002	0.0303301685813282	0.0277817526991503	0.0265967795097716	0.0270164240178148	0.0216221430810911
107	1.85670979369059e-15	1.31531404076399e-14	1.40738602361747e-12	7.79750738158872e-05	0.00164481353152559	0	0	0	4.6627167560354e-05	0	0.00011254833549051	0	0.000102901335305609	0.000218665337524419	0.00797967698627714	0.00795716731917904	0.00867426099959	0.00877679018971819	0.0101373893609666	0.00685580146473619	0.00929649251151611	0.00898537675555305	0.0156506499666375	0.00519651743293325	0.0166909181532426	0.0220273170888569	0.0124317675716089	0.0139302682669968	0.0209388139013273	0.0167423688208954	0.012369062070407	0.0149769677870585	0.0222057865922776	0.0243586754668746	0.0251111414812969	0.0235451117846146	0.0150573594552661
163	9.58142969083246e-14	4.45565871512331e-13	7.262723705651e-11	5.2723898315929e-05	0	0	0	0	0	0	0	0	0	0	0.0115731845551527	0.0116358900563546	0	0.00921816924385269	0.00873230378403582	0.0101502520278798	0.00729473997314918	0.00787597173428946	0.0140830124365911	0.00845720349542973	0	0	0	0.0129350194145879	0.0185109855214606	0.0180945566801457	0.018858277528117	0.0174578546679422	0.024009775626854	0.021503163412144	0.0218729650858985	0.0212234004067818	0.024308832632586
26	6.45990393121964e-19	1.82327545970054e-17	4.89660717986449e-16	0.000158097747625688	0	0	0	0	0	0	0	1.60783336415014e-05	0	5.14506676528045e-05	0.0149560659533246	0.0154979057970432	0.0173404828323593	0.0102555901075385	0.0123525013867563	0.0118433005603299	0.0130620382503557	0.0146915773649219	0.0144270887765192	0.00958429468369898	0.00425111141481297	0.0217379070833099	0.0163130773126673	0.0180752626797759	0.0197120370444807	0.0171362879951122	0.0229502134398791	0.0223649620953284	0.0261787428350926	0.0265630150091245	0.0269135226825092	0.0232396234454261	0.0283605727102443
47	6.88147808000862e-18	1.10982135843543e-16	5.21616038464653e-15	0.000129194621125288	0	0	0	0	0	0	0	0	0	0	0.0182858888504795	0.0190319235314452	0.0145926956130267	0.00957679446047476	0.0120903173595089	0.00772563931474142	0.0130282737497086	0.0156868262173308	0.0197409780450354	0.0160220594737561	0.00791214798498284	0.0272833243562637	0.0153515929609055	0.0171748759958518	0.0175961283372591	0.0194161957054771	0.0181234976807004	0.0180463216792212	0.0241946764637313	0.0228344494376603	0.0227910379368282	0.0199901922164787	0.0235676214517127
100	1.01221600810263e-15	7.67259734141796e-15	7.67259734141797e-13	8.25567120671864e-05	0	0	0	0	0	0	0	0.00588306227942536	0	0	0.0119156530617167	0.0122243570676335	0.00966950985199894	0.00779251884270505	0.0101425344277319	0.0170140926594368	0.013568505760063	0.0125555707406484	0.0120121230635657	0.0170446414933556	0.0141441101044288	0.0287577075511894	0.0143145404410287	0.0240531871276861	0.0126906287432371	0.0151490059570226	0.0124205127380598	0.0135267020925951	0.0136022702607102	0.015335514627264	0.0135636822599706	0.0127710204114446	0.0146152052801248
101	1.20756972215118e-15	9.06275098406529e-15	9.15337849390594e-13	8.12026941343276e-05	0.00263363105047793	0.00460644258829015	0	0	0.00361923290270196	0.00336358739780209	0.00377197707229623	0.00224775104308189	0.00101615068614289	0.00240210304604031	0.0118433005603299	0.0123401210698523	0.00939296251336512	0.00586628743899732	0.00961162785088953	0.0139270526002685	0.0106792292046852	0.0111977554646236	0.0151329276233811	0.0117516540585734	0.00821763632417136	0.0222395510929247	0.0101486441945157	0.0164995859829087	0.0157213946346601	0.0107580130395286	0.011801496892862	0.015110417956283	0.015731041634845	0.0127292167439767	0.0116374978897187	0.0151859861243981	0.0138402295986044
143	2.34427165297107e-14	1.24262791115529e-13	1.77695791295206e-11	6.09049902785491e-05	0	0	0	0	0	0	0	0	0	0	0.0227219011021698	0.0239567171258371	0.0106068767032985	0.0134706084588465	0.015021558365691	0.0147148909487021	0.0116165960559848	0.0145203431116399	0.0133192915886198	0.0160091968068429	0.0143257952745777	0.0265533680089396	0	0.0217539854169514	0.0335458353096285	0.039258467252454	0.0274537546928636	0.0341970078221093	0.0267414845125451	0.0196268218761808	0.0296645255685701	0.0307176564220884	0.0338625784823661
203	1.39993935266559e-12	5.22735975034737e-12	1.06115402932052e-09	3.93144258585867e-05	0	0	0	0	0	0	0	0	0	0	0.0146023426132116	0.0150911239559132	0.0134672122581216	0.0137351011588922	0.0136904867179566	0	0.0157728453023129	0.0140741693530882	0.0135459960929649	0	0.0166925259866067	0.03097008626026	0	0.0254905901552363	0.0282946515423142	0.0188405913611113	0.0292722142277174	0.0193438432040903	0.0363370340297932	0.0355475878479954	0.030531147751847	0.0312112612648825	0.035703547684318
138	2.04653077009446e-14	1.12348238197381e-13	1.55127032373161e-11	6.17403642580492e-05	0	0	0	0	0	0	0	0	2.57253338264022e-05	0	0.000152744169594263	0.000196155670426317	0	0.0169690497821114	0.0127840438616942	0.0127806674116295	0.0101245266940534	8.92347517103327e-05	0	0	0.0169674654918764	0	0	0.0149994774541567	0.0357180181845954	0.0300777387431567	0.0376184772210208	0.0352839031762748	0.0205497182272029	0.0494296211140677	0.039258467252454	0.0398790909310159	0.0404595187754741
115	4.79360346009546e-15	3.15960993282813e-14	3.63355142275235e-12	7.12121034382134e-05	0	0	0	0	0	0	0	0	0	0	0.017465893834763	0.0168484858229293	0.0142084234389948	0.0131334207952801	0.0155872477376445	0.029770642570604	0.0213664975761912	0.0191034721161499	0.02221061009237	0.030873616258411	0.0236930324541165	0.0506274569703596	0.0220112387552154	0.0374994975520737	0.0201959948870899	0.0192473732022413	0.0215562219131609	0.0189595710300584	0.0199708982161089	0.0218826120860834	0.014896576118851	0.019832624546792	0.0245001648029198
69	2.8611759912821e-17	3.1431469585389e-16	2.16877140139184e-14	0.000114078255499076	0	0	0	0	0	0	0	0	0	0	0.0124880417393541	0.0125780804077465	0.0148885369520303	0.0119194986602479	0.0151326060567083	0.023741267455041	0.01839843718597	0.0196838999606081	0.0196380767097298	0.020657443062601	0.0220080230884871	0.035981702856316	0.0227620969362735	0.0350781005056636	0.0244036948010708	0.0257140789928532	0.0197297232114864	0.0223665699286926	0.0268379545143941	0.0255581191565306	0.0227315481023547	0.0255243546558835	0.0228923314387697
190	5.55080086740444e-13	2.21447739868029e-12	4.20750705749257e-10	4.3642352135883e-05	0.0104686030339816	0	0	0	0	0	0	0	0	0	0.0141392866043363	0.0181379681809777	0.0140058364351119	0.0114798987927197	0.0139268382224866	0.0127195697437918	0.0109541687099549	0.0141376787709722	0.0332564253040815	0.0323689012870706	0.014136070937608	0.0408904181170663	0.0210336760698121	0.0309475765931619	0.0194483523727601	0.0133208994219839	0.023003271940896	0.0165590758173823	0.017626677171178	0.021139793071846	0.0142437957730061	0.0185897693563039	0.0208150107322877
206	2.02789026289518e-12	7.46184863725508e-12	1.53714081927454e-09	3.76622374598114e-05	0.02983495590517	0	0	0	0	0	0	0	0	0	0.0109429138764058	0.0112596570491434	0.0183453786849531	0.0139400793178057	0.018187543043039	0.023442210449309	0.0182746340169305	0.0205633848107982	0.0349591208367165	0.0201606225530786	0.0205368555602897	0.0436317740029423	0.0205899140613067	0.0331470926353193	0.0260597631661455	0.026376506338883	0.0276386555297409	0.024855495976397	0.0228440964378452	0.0364335040316422	0.029310802228457	0.0364383275317346	0.0305440104187602
130	1.39224304910389e-14	8.11784793246732e-14	1.05532023122075e-11	6.41558445127127e-05	0.00868873149986735	0.00933347267889156	0	0	0	0	0.00989299868961581	0	0	0.00477848075825421	0.010730679872338	0.0111615792139303	0.0188084346938283	0.00969596123817758	0.0145064085558173	0.016084764974958	0.012433375404973	0.0174465998343932	0.0233553874476449	0.0196493315432789	0.00919841467630295	0.0326245467919705	0.0200062705501202	0.0204580717254464	0.0211317539050253	0.0227315481023547	0.0243136561326784	0.022863390438215	0.0211912437394988	0.0252397681504289	0.0204998753929143	0.0222122179257342	0.0278042623662484
114	3.86303762132502e-15	2.56858115523189e-14	2.92818251696436e-12	7.27095474988052e-05	0.00846041916215803	0.00933347267889156	0	0	0	0	0.00989299868961581	0	0	0.00477848075825421	0.010730679872338	0.0111615792139303	0.0188084346938283	0.00951483104681437	0.0143786929922583	0.016084764974958	0.012433375404973	0.0174465998343932	0.0222829625937568	0.0196493315432789	0.00919841467630295	0.0300938170767982	0.0200062705501202	0.0204580717254464	0.0211317539050253	0.0227315481023547	0.0243136561326784	0.022863390438215	0.0211912437394988	0.0252397681504289	0.0204998753929143	0.0222122179257342	0.0278042623662484
126	9.41981947445648e-15	5.6668437790778e-14	7.14022316163801e-12	6.66769533591758e-05	0.0105232693683627	0.00933347267889156	0	0	0.00352597856758126	0	0.00989943002307241	0	0.00205963453947633	0.00477848075825421	0.010730679872338	0.0111615792139303	0.0188084346938283	0.00920888382045831	0.0146338561471489	0.016084764974958	0.012433375404973	0.0174465998343932	0.0222829625937568	0.0196493315432789	0.00919841467630295	0.0300938170767982	0.0200062705501202	0.0204580717254464	0.0211317539050253	0.0227315481023547	0.0243136561326784	0.022863390438215	0.0211912437394988	0.0252397681504289	0.0204998753929143	0.0222122179257342	0.0278042623662484
66	2.55858386924704e-17	2.93849480740795e-16	1.93940657288924e-14	0.000115207202305118	0	0.0110136585444285	0.0052206349333955	0	0	0.00606313961621018	0.00800540232010354	0.00774010981501877	0	0.00966307851854234	0.0174096196670177	0.0175543246697912	0.0264456431735415	0.0257628855216164	0.0296291532345588	0.0244197731347123	0.0364720920323818	0.0235933467855391	0	0.022766920436366	0.0516291371562251	0	0.0525263081734209	0.0377776527240717	0.0584302722865802	0.0699423591738952	0.0472140267382688	0.0554123690620704	0.0691496973253692	0.0661462646011367	0.067348923957521	0.0628325200376233	0.0576906689390712
154	5.14822692446163e-14	2.53399740827397e-13	3.90235600874192e-11	5.62286372609359e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0280872410383388	0.0273795544050872	0.0262655658367567	0	0.0423487229783505	0.0140436205191694	0.0495646791166564	0.0540360637023579	0.0565973422514491	0	0.0485356657636003	0	0.0595943436422249	0.0587180744587631	0.0473137124068462	0.0535971251939449	0.0561953839104115	0.0623630326952915	0.0560860512416493	0.0597535191452758	0.0551760175575403
179	2.53588635191128e-13	1.07385578477584e-12	1.92220185474875e-10	4.75466605428041e-05	0	0	0	0	0	0	0	0	0	0	0.0159770401395599	0.0168742111567557	0	0.0235437267707562	0.0214110881548236	0.00374464390510568	0.0197908208793241	0.0164256256481578	0.0424001736460033	0.0228987627722263	0.0229180567725961	0	0	0.0323399602865159	0.0515133731540063	0.0248378098093914	0.0499151867900411	0.0535054786921883	0.0594673248064571	0.0598982241480493	0.0521806240001286	0.0546872362148387	0.0593837174715212
133	1.56143717421535e-14	8.89901788011454e-14	1.18356937805524e-11	6.34294890869357e-05	0	0	0	0	0	0	0	0	0	0	0.0390333705814729	0	0	0.0339971336535	0.0268591243203555	0.0140846202699552	0.0159770401395599	0.00704231013497761	0	0.0215530062464326	0.0236801697872033	0	0	0.0225562942656623	0.0770891784775426	0.0735567685765047	0.0495566399498356	0.0697960463377576	0.100368997757072	0.0646123915717375	0.0835558842681545	0.0899309435570098	0.0604223778247622
104	1.66127178229301e-15	1.20127845753431e-14	1.2592440109781e-12	7.87997072551252e-05	0	0	0	0	0	0	0	0	0	0	0.0155831209653432	0.0159834714730165	0	0.0344274074312269	0.026050384138188	0.00970488218601024	0.0120217700637506	0.0108633261248804	0	0.0132935662547934	0.0135058002588612	0	0	0.0210979894043781	0.0752803659428737	0.0396732882604047	0.0728911255637466	0.0770891784775426	0.0906689390711547	0.0833613364310923	0.0727126560603259	0.0815750335635215	0.0870690001688225
6	1.18519055046691e-23	1.49729072875653e-21	8.98374437253915e-21	0.000381610189782614	0	0	0	0	0	0	0	0	0	0	0.0233248386137261	0	0	0.021083222914399	0.0154079743175417	0	0	0	0	0	0	0	0.0369078148740664	0	0.0425915058163372	0.036464052865561	0.0416203744643905	0.0454791745383508	0.0461834055518486	0.0502833806304315	0.0424918201477599	0.0476610044135026	0.0492318576102773
3	3.06927187447211e-26	7.75502693616617e-24	2.32650808084985e-23	0.000605278608667151	0	0	0	0	0	0	0	0	0	0	0.011737183558296	0.0130588225836274	0	0.0185917813525107	0.0146973119705874	0	0.00301951105787396	0.00150975552893698	0	0	0.0057624747771141	0.00748285647675475	0.038049376562613	0	0.0413293566254793	0.037684398388951	0.0342002234888376	0.0363515045300705	0.0416879034656848	0.046230032719409	0.0412039456230756	0.0428149946539541	0.0403067746058798
165	1.17592179701663e-13	5.40211346750669e-13	8.91348722138603e-11	5.16032367698248e-05	0.00164320569816144	0	0	0	0	0	0	0	0	0	0.000168822503235765	0.000181685170148966	0.0256561969917438	0.0227025484518126	0.0156067561157962	0.00906014100698604	0.0118770650609771	0.000175253836692365	0	0	0	0	0.0307482052560073	0	0.0146328914471304	0.0183148298510342	0.0321920396170141	0.0521597221663947	0.0534894003585468	0.0718042302095811	0.0740053540851026	0.0336230113111077	0.0386458827407128
